User ID,Session ID,Event Time,Event,Device,Region,Channel,Product Category,Revenue,Bonus Flag
USR-00142,SES-00142,50:29.2,Add to Cart,Desktop,West,Email,Home,0,Yes
USR-00142,SES-00142,53:29.2,Checkout,Desktop,West,Email,Home,0,Yes
USR-00143,SES-00143,31:51.8,Browse,Desktop,North,Google Ads,Beauty,0,Yes
USR-00143,SES-00143,33:51.8,Add to Cart,Desktop,North,Google Ads,Beauty,0,Yes
USR-00143,SES-00143,35:51.8,Checkout,Desktop,North,Google Ads,Beauty,0,Yes
USR-00144,SES-00144,07:06.0,Browse,Tablet,North,Social Media,Beauty,0,Yes
USR-00145,SES-00145,07:31.4,Browse,Tablet,East,Organic,Fashion,0,Yes
USR-00145,SES-00145,10:31.4,Add to Cart,Tablet,East,Organic,Fashion,0,Yes
USR-00146,SES-00146,45:25.9,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-00146,SES-00146,50:25.9,Add to Cart,Desktop,North,Organic,Beauty,0,Yes
USR-00146,SES-00146,55:25.9,Checkout,Desktop,North,Organic,Beauty,0,Yes
USR-00147,SES-00147,55:14.1,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-00147,SES-00147,00:14.1,Add to Cart,Mobile,East,Google Ads,Home,0,Yes
USR-00148,SES-00148,16:04.4,Browse,Desktop,North,Social Media,Home,0,Yes
USR-00149,SES-00149,26:03.7,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-00150,SES-00150,56:31.7,Browse,Mobile,South,Google Ads,Fashion,0,Yes
USR-00151,SES-00151,05:40.0,Browse,Desktop,North,Organic,Home,0,Yes
USR-00151,SES-00151,09:40.0,Add to Cart,Desktop,North,Organic,Home,0,Yes
USR-00151,SES-00151,14:40.0,Checkout,Desktop,North,Organic,Home,0,Yes
USR-00152,SES-00152,17:09.5,Browse,Mobile,East,Organic,Fashion,0,Yes
USR-00152,SES-00152,20:09.5,Add to Cart,Mobile,East,Organic,Fashion,0,Yes
USR-00152,SES-00152,24:09.5,Checkout,Mobile,East,Organic,Fashion,0,Yes
USR-00152,SES-00152,27:09.5,Purchase,Mobile,East,Organic,Fashion,288.49,No
USR-00153,SES-00153,47:08.6,Browse,Tablet,North,Email,Sports,0,Yes
USR-00153,SES-00153,51:08.6,Add to Cart,Tablet,North,Email,Sports,0,Yes
USR-00153,SES-00153,56:08.6,Checkout,Tablet,North,Email,Sports,0,Yes
USR-00154,SES-00154,31:49.6,Browse,Mobile,South,Email,Beauty,0,Yes
USR-00155,SES-00155,16:37.5,Browse,Desktop,West,Organic,Home,0,Yes
USR-00156,SES-00156,02:47.9,Browse,Desktop,West,Google Ads,Beauty,0,Yes
USR-00156,SES-00156,07:47.9,Add to Cart,Desktop,West,Google Ads,Beauty,0,Yes
USR-00156,SES-00156,11:47.9,Checkout,Desktop,West,Google Ads,Beauty,0,Yes
USR-00157,SES-00157,37:21.9,Browse,Tablet,South,Google Ads,Electronics,0,Yes
USR-00157,SES-00157,39:21.9,Add to Cart,Tablet,South,Google Ads,Electronics,0,Yes
USR-00157,SES-00157,42:21.9,Checkout,Tablet,South,Google Ads,Electronics,0,Yes
USR-00158,SES-00158,25:42.1,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-00159,SES-00159,28:15.9,Browse,Tablet,East,Social Media,Fashion,0,Yes
USR-00159,SES-00159,32:15.9,Add to Cart,Tablet,East,Social Media,Fashion,0,Yes
USR-00159,SES-00159,37:15.9,Checkout,Tablet,East,Social Media,Fashion,0,Yes
USR-00160,SES-00160,59:26.3,Browse,Tablet,West,Social Media,Sports,0,Yes
USR-00160,SES-00160,04:26.3,Add to Cart,Tablet,West,Social Media,Sports,0,Yes
USR-00161,SES-00161,12:22.2,Browse,Desktop,South,Organic,Home,0,Yes
USR-00161,SES-00161,17:22.2,Add to Cart,Desktop,South,Organic,Home,0,Yes
USR-00162,SES-00162,50:48.8,Browse,Desktop,North,Google Ads,Beauty,0,Yes
USR-00162,SES-00162,52:48.8,Add to Cart,Desktop,North,Google Ads,Beauty,0,Yes
USR-00163,SES-00163,07:06.0,Browse,Desktop,East,Organic,Fashion,0,Yes
USR-00163,SES-00163,10:06.0,Add to Cart,Desktop,East,Organic,Fashion,0,Yes
USR-00164,SES-00164,03:59.4,Browse,Tablet,South,Social Media,Beauty,0,Yes
USR-00165,SES-00165,35:48.8,Browse,Desktop,North,Email,Beauty,0,Yes
USR-00166,SES-00166,31:37.2,Browse,Desktop,South,Google Ads,Fashion,0,Yes
USR-00166,SES-00166,36:37.2,Add to Cart,Desktop,South,Google Ads,Fashion,0,Yes
USR-00167,SES-00167,03:52.5,Browse,Desktop,East,Email,Home,0,Yes
USR-00168,SES-00168,46:39.2,Browse,Desktop,East,Google Ads,Fashion,0,Yes
USR-00168,SES-00168,51:39.2,Add to Cart,Desktop,East,Google Ads,Fashion,0,Yes
USR-00169,SES-00169,03:15.9,Browse,Mobile,East,Organic,Home,0,Yes
USR-00169,SES-00169,08:15.9,Add to Cart,Mobile,East,Organic,Home,0,Yes
USR-00170,SES-00170,55:23.8,Browse,Tablet,South,Organic,Beauty,0,Yes
USR-00171,SES-00171,34:12.7,Browse,Desktop,West,Organic,Sports,0,Yes
USR-00171,SES-00171,36:12.7,Add to Cart,Desktop,West,Organic,Sports,0,Yes
USR-00171,SES-00171,38:12.7,Checkout,Desktop,West,Organic,Sports,0,Yes
USR-00171,SES-00171,42:12.7,Purchase,Desktop,West,Organic,Sports,395.99,No
USR-00172,SES-00172,51:37.1,Browse,Mobile,North,Email,Home,0,Yes
USR-00172,SES-00172,53:37.1,Add to Cart,Mobile,North,Email,Home,0,Yes
USR-00172,SES-00172,55:37.1,Checkout,Mobile,North,Email,Home,0,Yes
USR-00172,SES-00172,59:37.1,Purchase,Mobile,North,Email,Home,201.83,No
USR-00173,SES-00173,22:11.5,Browse,Desktop,East,Email,Fashion,0,Yes
USR-00173,SES-00173,27:11.5,Add to Cart,Desktop,East,Email,Fashion,0,Yes
USR-00174,SES-00174,53:18.6,Browse,Tablet,South,Email,Sports,0,Yes
USR-00175,SES-00175,43:52.4,Browse,Tablet,West,Email,Sports,0,Yes
USR-00176,SES-00176,12:45.0,Browse,Mobile,West,Organic,Sports,0,Yes
USR-00177,SES-00177,09:59.2,Browse,Desktop,South,Google Ads,Electronics,0,Yes
USR-00177,SES-00177,11:59.2,Add to Cart,Desktop,South,Google Ads,Electronics,0,Yes
USR-00177,SES-00177,16:59.2,Checkout,Desktop,South,Google Ads,Electronics,0,Yes
USR-00177,SES-00177,19:59.2,Purchase,Desktop,South,Google Ads,Electronics,193.58,No
USR-00178,SES-00178,43:35.9,Browse,Desktop,West,Organic,Beauty,0,Yes
USR-00179,SES-00179,44:45.0,Browse,Desktop,North,Google Ads,Sports,0,Yes
USR-00179,SES-00179,48:45.0,Add to Cart,Desktop,North,Google Ads,Sports,0,Yes
USR-00180,SES-00180,48:09.3,Browse,Mobile,West,Social Media,Electronics,0,Yes
USR-00180,SES-00180,53:09.3,Add to Cart,Mobile,West,Social Media,Electronics,0,Yes
USR-00180,SES-00180,57:09.3,Checkout,Mobile,West,Social Media,Electronics,0,Yes
USR-00181,SES-00181,27:26.3,Browse,Mobile,South,Social Media,Sports,0,Yes
USR-00182,SES-00182,28:51.6,Browse,Mobile,South,Social Media,Electronics,0,Yes
USR-00182,SES-00182,31:51.6,Add to Cart,Mobile,South,Social Media,Electronics,0,Yes
USR-00182,SES-00182,36:51.6,Checkout,Mobile,South,Social Media,Electronics,0,Yes
USR-00183,SES-00183,05:49.9,Browse,Tablet,East,Google Ads,Beauty,0,Yes
USR-00184,SES-00184,47:50.0,Browse,Mobile,West,Social Media,Home,0,Yes
USR-00184,SES-00184,49:50.0,Add to Cart,Mobile,West,Social Media,Home,0,Yes
USR-00184,SES-00184,51:50.0,Checkout,Mobile,West,Social Media,Home,0,Yes
USR-00185,SES-00185,18:05.0,Browse,Desktop,East,Social Media,Fashion,0,Yes
USR-00185,SES-00185,23:05.0,Add to Cart,Desktop,East,Social Media,Fashion,0,Yes
USR-00185,SES-00185,28:05.0,Checkout,Desktop,East,Social Media,Fashion,0,Yes
USR-00186,SES-00186,51:30.0,Browse,Desktop,South,Email,Fashion,0,Yes
USR-00187,SES-00187,50:47.3,Browse,Mobile,East,Google Ads,Sports,0,Yes
USR-00187,SES-00187,52:47.3,Add to Cart,Mobile,East,Google Ads,Sports,0,Yes
USR-00188,SES-00188,05:01.3,Browse,Mobile,East,Google Ads,Fashion,0,Yes
USR-00189,SES-00189,41:32.0,Browse,Tablet,East,Organic,Beauty,0,Yes
USR-00189,SES-00189,44:32.0,Add to Cart,Tablet,East,Organic,Beauty,0,Yes
USR-00190,SES-00190,41:54.5,Browse,Tablet,West,Email,Sports,0,Yes
USR-00191,SES-00191,00:58.8,Browse,Tablet,South,Organic,Sports,0,Yes
USR-00192,SES-00192,35:45.8,Browse,Desktop,West,Email,Beauty,0,Yes
USR-00192,SES-00192,40:45.8,Add to Cart,Desktop,West,Email,Beauty,0,Yes
USR-00192,SES-00192,45:45.8,Checkout,Desktop,West,Email,Beauty,0,Yes
USR-00192,SES-00192,49:45.8,Purchase,Desktop,West,Email,Beauty,302.26,No
USR-00193,SES-00193,50:41.6,Browse,Mobile,West,Google Ads,Home,0,Yes
USR-00193,SES-00193,52:41.6,Add to Cart,Mobile,West,Google Ads,Home,0,Yes
USR-00193,SES-00193,54:41.6,Checkout,Mobile,West,Google Ads,Home,0,Yes
USR-00194,SES-00194,16:43.7,Browse,Mobile,West,Email,Home,0,Yes
USR-00194,SES-00194,21:43.7,Add to Cart,Mobile,West,Email,Home,0,Yes
USR-00195,SES-00195,46:34.8,Browse,Tablet,South,Google Ads,Electronics,0,Yes
USR-00195,SES-00195,48:34.8,Add to Cart,Tablet,South,Google Ads,Electronics,0,Yes
USR-00195,SES-00195,52:34.8,Checkout,Tablet,South,Google Ads,Electronics,0,Yes
USR-00196,SES-00196,12:19.7,Browse,Mobile,South,Organic,Electronics,0,Yes
USR-00196,SES-00196,15:19.7,Add to Cart,Mobile,South,Organic,Electronics,0,Yes
USR-00197,SES-00197,09:03.5,Browse,Tablet,North,Social Media,Beauty,0,Yes
USR-00198,SES-00198,25:27.6,Browse,Desktop,North,Email,Fashion,0,Yes
USR-00199,SES-00199,25:36.8,Browse,Tablet,East,Social Media,Electronics,0,Yes
USR-00200,SES-00200,02:37.0,Browse,Desktop,South,Google Ads,Sports,0,Yes
USR-00201,SES-00201,08:42.6,Browse,Mobile,South,Email,Sports,0,Yes
USR-00202,SES-00202,09:13.4,Browse,Desktop,South,Google Ads,Beauty,0,Yes
USR-00202,SES-00202,14:13.4,Add to Cart,Desktop,South,Google Ads,Beauty,0,Yes
USR-00203,SES-00203,59:56.5,Browse,Desktop,South,Email,Home,0,Yes
USR-00203,SES-00203,02:56.5,Add to Cart,Desktop,South,Email,Home,0,Yes
USR-00204,SES-00204,14:57.4,Browse,Tablet,West,Organic,Home,0,Yes
USR-00205,SES-00205,40:36.2,Browse,Desktop,West,Google Ads,Fashion,0,Yes
USR-00205,SES-00205,45:36.2,Add to Cart,Desktop,West,Google Ads,Fashion,0,Yes
USR-00205,SES-00205,48:36.2,Checkout,Desktop,West,Google Ads,Fashion,0,Yes
USR-00205,SES-00205,50:36.2,Purchase,Desktop,West,Google Ads,Fashion,87.97,No
USR-00206,SES-00206,16:45.5,Browse,Mobile,West,Organic,Fashion,0,Yes
USR-00206,SES-00206,18:45.5,Add to Cart,Mobile,West,Organic,Fashion,0,Yes
USR-00206,SES-00206,23:45.5,Checkout,Mobile,West,Organic,Fashion,0,Yes
USR-00206,SES-00206,27:45.5,Purchase,Mobile,West,Organic,Fashion,486.58,No
USR-00207,SES-00207,27:39.5,Browse,Tablet,South,Organic,Fashion,0,Yes
USR-00208,SES-00208,44:55.5,Browse,Tablet,North,Organic,Sports,0,Yes
USR-00208,SES-00208,47:55.5,Add to Cart,Tablet,North,Organic,Sports,0,Yes
USR-00209,SES-00209,34:53.9,Browse,Desktop,South,Organic,Electronics,0,Yes
USR-00210,SES-00210,22:19.5,Browse,Mobile,North,Email,Fashion,0,Yes
USR-00210,SES-00210,24:19.5,Add to Cart,Mobile,North,Email,Fashion,0,Yes
USR-00211,SES-00211,02:40.1,Browse,Mobile,West,Google Ads,Fashion,0,Yes
USR-00211,SES-00211,04:40.1,Add to Cart,Mobile,West,Google Ads,Fashion,0,Yes
USR-00211,SES-00211,06:40.1,Checkout,Mobile,West,Google Ads,Fashion,0,Yes
USR-00212,SES-00212,12:54.8,Browse,Tablet,East,Social Media,Electronics,0,Yes
USR-00212,SES-00212,15:54.8,Add to Cart,Tablet,East,Social Media,Electronics,0,Yes
USR-00212,SES-00212,17:54.8,Checkout,Tablet,East,Social Media,Electronics,0,Yes
USR-00212,SES-00212,22:54.8,Purchase,Tablet,East,Social Media,Electronics,301.84,No
USR-00213,SES-00213,54:05.6,Browse,Tablet,West,Google Ads,Fashion,0,Yes
USR-00213,SES-00213,59:05.6,Add to Cart,Tablet,West,Google Ads,Fashion,0,Yes
USR-00214,SES-00214,41:12.3,Browse,Desktop,South,Organic,Beauty,0,Yes
USR-00214,SES-00214,43:12.3,Add to Cart,Desktop,South,Organic,Beauty,0,Yes
USR-00215,SES-00215,25:52.4,Browse,Tablet,East,Organic,Fashion,0,Yes
USR-00215,SES-00215,28:52.4,Add to Cart,Tablet,East,Organic,Fashion,0,Yes
USR-00216,SES-00216,53:16.0,Browse,Desktop,West,Social Media,Beauty,0,Yes
USR-00216,SES-00216,55:16.0,Add to Cart,Desktop,West,Social Media,Beauty,0,Yes
USR-00217,SES-00217,08:51.5,Browse,Tablet,North,Social Media,Home,0,Yes
USR-00217,SES-00217,11:51.5,Add to Cart,Tablet,North,Social Media,Home,0,Yes
USR-00217,SES-00217,16:51.5,Checkout,Tablet,North,Social Media,Home,0,Yes
USR-00218,SES-00218,07:10.0,Browse,Mobile,East,Google Ads,Sports,0,Yes
USR-00218,SES-00218,12:10.0,Add to Cart,Mobile,East,Google Ads,Sports,0,Yes
USR-00219,SES-00219,38:42.4,Browse,Desktop,East,Social Media,Sports,0,Yes
USR-00219,SES-00219,41:42.4,Add to Cart,Desktop,East,Social Media,Sports,0,Yes
USR-00220,SES-00220,23:11.3,Browse,Mobile,South,Social Media,Beauty,0,Yes
USR-00221,SES-00221,27:04.7,Browse,Mobile,South,Google Ads,Home,0,Yes
USR-00222,SES-00222,54:03.2,Browse,Mobile,East,Social Media,Home,0,Yes
USR-00223,SES-00223,14:24.0,Browse,Mobile,South,Email,Sports,0,Yes
USR-00224,SES-00224,39:54.8,Browse,Desktop,East,Social Media,Sports,0,Yes
USR-00224,SES-00224,44:54.8,Add to Cart,Desktop,East,Social Media,Sports,0,Yes
USR-00224,SES-00224,47:54.8,Checkout,Desktop,East,Social Media,Sports,0,Yes
USR-00225,SES-00225,32:40.6,Browse,Tablet,South,Organic,Home,0,Yes
USR-00225,SES-00225,35:40.6,Add to Cart,Tablet,South,Organic,Home,0,Yes
USR-00226,SES-00226,52:11.3,Browse,Desktop,West,Organic,Electronics,0,Yes
USR-00226,SES-00226,55:11.3,Add to Cart,Desktop,West,Organic,Electronics,0,Yes
USR-00226,SES-00226,58:11.3,Checkout,Desktop,West,Organic,Electronics,0,Yes
USR-00227,SES-00227,53:03.6,Browse,Tablet,East,Organic,Beauty,0,Yes
USR-00228,SES-00228,14:04.6,Browse,Desktop,West,Google Ads,Sports,0,Yes
USR-00228,SES-00228,19:04.6,Add to Cart,Desktop,West,Google Ads,Sports,0,Yes
USR-00228,SES-00228,22:04.6,Checkout,Desktop,West,Google Ads,Sports,0,Yes
USR-00229,SES-00229,17:53.9,Browse,Desktop,South,Organic,Fashion,0,Yes
USR-00230,SES-00230,43:18.2,Browse,Desktop,North,Email,Sports,0,Yes
USR-00230,SES-00230,47:18.2,Add to Cart,Desktop,North,Email,Sports,0,Yes
USR-00231,SES-00231,48:09.9,Browse,Mobile,North,Google Ads,Home,0,Yes
USR-00231,SES-00231,51:09.9,Add to Cart,Mobile,North,Google Ads,Home,0,Yes
USR-00231,SES-00231,55:09.9,Checkout,Mobile,North,Google Ads,Home,0,Yes
USR-00231,SES-00231,59:09.9,Purchase,Mobile,North,Google Ads,Home,176.68,No
USR-00232,SES-00232,47:00.5,Browse,Tablet,East,Google Ads,Home,0,Yes
USR-00232,SES-00232,51:00.5,Add to Cart,Tablet,East,Google Ads,Home,0,Yes
USR-00233,SES-00233,25:05.8,Browse,Desktop,East,Organic,Sports,0,Yes
USR-00233,SES-00233,28:05.8,Add to Cart,Desktop,East,Organic,Sports,0,Yes
USR-00233,SES-00233,32:05.8,Checkout,Desktop,East,Organic,Sports,0,Yes
USR-00234,SES-00234,28:04.3,Browse,Tablet,East,Organic,Home,0,Yes
USR-00235,SES-00235,32:35.5,Browse,Mobile,East,Social Media,Electronics,0,Yes
USR-00235,SES-00235,34:35.5,Add to Cart,Mobile,East,Social Media,Electronics,0,Yes
USR-00236,SES-00236,30:36.6,Browse,Desktop,North,Google Ads,Fashion,0,Yes
USR-00236,SES-00236,34:36.6,Add to Cart,Desktop,North,Google Ads,Fashion,0,Yes
USR-00236,SES-00236,36:36.6,Checkout,Desktop,North,Google Ads,Fashion,0,Yes
USR-00236,SES-00236,41:36.6,Purchase,Desktop,North,Google Ads,Fashion,113.5,No
USR-00237,SES-00237,46:41.6,Browse,Mobile,South,Social Media,Sports,0,Yes
USR-00237,SES-00237,49:41.6,Add to Cart,Mobile,South,Social Media,Sports,0,Yes
USR-00238,SES-00238,58:31.4,Browse,Mobile,North,Organic,Electronics,0,Yes
USR-00239,SES-00239,05:29.6,Browse,Tablet,West,Social Media,Beauty,0,Yes
USR-00240,SES-00240,16:57.7,Browse,Tablet,West,Social Media,Sports,0,Yes
USR-00240,SES-00240,19:57.7,Add to Cart,Tablet,West,Social Media,Sports,0,Yes
USR-00241,SES-00241,18:27.5,Browse,Desktop,South,Google Ads,Sports,0,Yes
USR-00241,SES-00241,21:27.5,Add to Cart,Desktop,South,Google Ads,Sports,0,Yes
USR-00242,SES-00242,14:30.2,Browse,Mobile,South,Google Ads,Sports,0,Yes
USR-00242,SES-00242,17:30.2,Add to Cart,Mobile,South,Google Ads,Sports,0,Yes
USR-00243,SES-00243,53:36.6,Browse,Tablet,North,Organic,Home,0,Yes
USR-00243,SES-00243,56:36.6,Add to Cart,Tablet,North,Organic,Home,0,Yes
USR-00244,SES-00244,45:19.1,Browse,Mobile,West,Social Media,Beauty,0,Yes
USR-00244,SES-00244,50:19.1,Add to Cart,Mobile,West,Social Media,Beauty,0,Yes
USR-00244,SES-00244,53:19.1,Checkout,Mobile,West,Social Media,Beauty,0,Yes
USR-00245,SES-00245,22:48.0,Browse,Mobile,West,Google Ads,Electronics,0,Yes
USR-00245,SES-00245,25:48.0,Add to Cart,Mobile,West,Google Ads,Electronics,0,Yes
USR-00245,SES-00245,28:48.0,Checkout,Mobile,West,Google Ads,Electronics,0,Yes
USR-00246,SES-00246,32:02.0,Browse,Desktop,West,Social Media,Home,0,Yes
USR-00246,SES-00246,34:02.0,Add to Cart,Desktop,West,Social Media,Home,0,Yes
USR-00246,SES-00246,36:02.0,Checkout,Desktop,West,Social Media,Home,0,Yes
USR-00247,SES-00247,46:10.6,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-00248,SES-00248,39:27.0,Browse,Tablet,West,Email,Home,0,Yes
USR-00248,SES-00248,42:27.0,Add to Cart,Tablet,West,Email,Home,0,Yes
USR-00248,SES-00248,47:27.0,Checkout,Tablet,West,Email,Home,0,Yes
USR-00249,SES-00249,37:23.2,Browse,Desktop,North,Social Media,Electronics,0,Yes
USR-00249,SES-00249,41:23.2,Add to Cart,Desktop,North,Social Media,Electronics,0,Yes
USR-00250,SES-00250,48:44.5,Browse,Desktop,South,Social Media,Home,0,Yes
USR-00250,SES-00250,50:44.5,Add to Cart,Desktop,South,Social Media,Home,0,Yes
USR-00250,SES-00250,53:44.5,Checkout,Desktop,South,Social Media,Home,0,Yes
USR-00250,SES-00250,56:44.5,Purchase,Desktop,South,Social Media,Home,265.33,No
USR-00251,SES-00251,12:14.7,Browse,Tablet,West,Organic,Home,0,Yes
USR-00251,SES-00251,15:14.7,Add to Cart,Tablet,West,Organic,Home,0,Yes
USR-00252,SES-00252,21:17.8,Browse,Desktop,East,Email,Home,0,Yes
USR-00252,SES-00252,23:17.8,Add to Cart,Desktop,East,Email,Home,0,Yes
USR-00253,SES-00253,35:32.6,Browse,Desktop,North,Organic,Electronics,0,Yes
USR-00253,SES-00253,38:32.6,Add to Cart,Desktop,North,Organic,Electronics,0,Yes
USR-00253,SES-00253,43:32.6,Checkout,Desktop,North,Organic,Electronics,0,Yes
USR-00254,SES-00254,36:58.1,Browse,Tablet,East,Email,Home,0,Yes
USR-00255,SES-00255,17:14.8,Browse,Desktop,South,Organic,Home,0,Yes
USR-00255,SES-00255,19:14.8,Add to Cart,Desktop,South,Organic,Home,0,Yes
USR-00255,SES-00255,22:14.8,Checkout,Desktop,South,Organic,Home,0,Yes
USR-00256,SES-00256,44:01.1,Browse,Mobile,East,Google Ads,Sports,0,Yes
USR-00256,SES-00256,47:01.1,Add to Cart,Mobile,East,Google Ads,Sports,0,Yes
USR-00256,SES-00256,51:01.1,Checkout,Mobile,East,Google Ads,Sports,0,Yes
USR-00257,SES-00257,17:53.8,Browse,Desktop,North,Social Media,Electronics,0,Yes
USR-00257,SES-00257,21:53.8,Add to Cart,Desktop,North,Social Media,Electronics,0,Yes
USR-00258,SES-00258,57:59.3,Browse,Tablet,West,Email,Fashion,0,Yes
USR-00259,SES-00259,35:15.9,Browse,Desktop,South,Email,Beauty,0,Yes
USR-00259,SES-00259,39:15.9,Add to Cart,Desktop,South,Email,Beauty,0,Yes
USR-00259,SES-00259,41:15.9,Checkout,Desktop,South,Email,Beauty,0,Yes
USR-00260,SES-00260,21:41.4,Browse,Desktop,South,Email,Beauty,0,Yes
USR-00261,SES-00261,55:55.7,Browse,Desktop,West,Google Ads,Fashion,0,Yes
USR-00262,SES-00262,58:35.6,Browse,Tablet,East,Email,Home,0,Yes
USR-00263,SES-00263,14:18.5,Browse,Desktop,East,Social Media,Home,0,Yes
USR-00263,SES-00263,16:18.5,Add to Cart,Desktop,East,Social Media,Home,0,Yes
USR-00264,SES-00264,26:26.5,Browse,Mobile,East,Google Ads,Electronics,0,Yes
USR-00265,SES-00265,53:19.8,Browse,Mobile,South,Organic,Electronics,0,Yes
USR-00266,SES-00266,38:18.7,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-00266,SES-00266,41:18.7,Add to Cart,Desktop,North,Organic,Beauty,0,Yes
USR-00267,SES-00267,56:18.5,Browse,Tablet,South,Social Media,Electronics,0,Yes
USR-00267,SES-00267,59:18.5,Add to Cart,Tablet,South,Social Media,Electronics,0,Yes
USR-00268,SES-00268,12:46.2,Browse,Desktop,South,Google Ads,Fashion,0,Yes
USR-00268,SES-00268,17:46.2,Add to Cart,Desktop,South,Google Ads,Fashion,0,Yes
USR-00268,SES-00268,20:46.2,Checkout,Desktop,South,Google Ads,Fashion,0,Yes
USR-00268,SES-00268,22:46.2,Purchase,Desktop,South,Google Ads,Fashion,80.46,No
USR-00269,SES-00269,19:40.1,Browse,Mobile,North,Google Ads,Sports,0,Yes
USR-00269,SES-00269,22:40.1,Add to Cart,Mobile,North,Google Ads,Sports,0,Yes
USR-00269,SES-00269,26:40.1,Checkout,Mobile,North,Google Ads,Sports,0,Yes
USR-00269,SES-00269,29:40.1,Purchase,Mobile,North,Google Ads,Sports,479.37,No
USR-00270,SES-00270,12:58.7,Browse,Mobile,South,Email,Electronics,0,Yes
USR-00271,SES-00271,11:27.8,Browse,Tablet,East,Organic,Home,0,Yes
USR-00272,SES-00272,03:14.0,Browse,Mobile,South,Email,Beauty,0,Yes
USR-00272,SES-00272,05:14.0,Add to Cart,Mobile,South,Email,Beauty,0,Yes
USR-00273,SES-00273,32:59.0,Browse,Desktop,West,Social Media,Beauty,0,Yes
USR-00273,SES-00273,34:59.0,Add to Cart,Desktop,West,Social Media,Beauty,0,Yes
USR-00274,SES-00274,31:44.5,Browse,Desktop,North,Email,Sports,0,Yes
USR-00275,SES-00275,29:14.7,Browse,Tablet,South,Organic,Beauty,0,Yes
USR-00276,SES-00276,37:40.0,Browse,Desktop,East,Google Ads,Home,0,Yes
USR-00276,SES-00276,41:40.0,Add to Cart,Desktop,East,Google Ads,Home,0,Yes
USR-00276,SES-00276,46:40.0,Checkout,Desktop,East,Google Ads,Home,0,Yes
USR-00277,SES-00277,37:08.6,Browse,Tablet,North,Google Ads,Home,0,Yes
USR-00277,SES-00277,42:08.6,Add to Cart,Tablet,North,Google Ads,Home,0,Yes
USR-00277,SES-00277,44:08.6,Checkout,Tablet,North,Google Ads,Home,0,Yes
USR-00278,SES-00278,32:51.0,Browse,Desktop,South,Organic,Sports,0,Yes
USR-00278,SES-00278,36:51.0,Add to Cart,Desktop,South,Organic,Sports,0,Yes
USR-00279,SES-00279,16:09.5,Browse,Desktop,North,Organic,Home,0,Yes
USR-00280,SES-00280,53:56.9,Browse,Desktop,South,Social Media,Sports,0,Yes
USR-00280,SES-00280,57:56.9,Add to Cart,Desktop,South,Social Media,Sports,0,Yes
USR-00280,SES-00280,02:56.9,Checkout,Desktop,South,Social Media,Sports,0,Yes
USR-00281,SES-00281,36:54.6,Browse,Mobile,East,Organic,Fashion,0,Yes
USR-00282,SES-00282,39:47.2,Browse,Mobile,East,Email,Fashion,0,Yes
USR-00283,SES-00283,04:03.6,Browse,Tablet,South,Email,Electronics,0,Yes
USR-00283,SES-00283,06:03.6,Add to Cart,Tablet,South,Email,Electronics,0,Yes
USR-00284,SES-00284,21:17.0,Browse,Tablet,South,Organic,Beauty,0,Yes
USR-00284,SES-00284,24:17.0,Add to Cart,Tablet,South,Organic,Beauty,0,Yes
USR-00285,SES-00285,26:17.0,Browse,Mobile,East,Email,Fashion,0,Yes
USR-00285,SES-00285,28:17.0,Add to Cart,Mobile,East,Email,Fashion,0,Yes
USR-00286,SES-00286,01:53.5,Browse,Desktop,South,Email,Home,0,Yes
USR-00286,SES-00286,05:53.5,Add to Cart,Desktop,South,Email,Home,0,Yes
USR-00286,SES-00286,07:53.5,Checkout,Desktop,South,Email,Home,0,Yes
USR-00287,SES-00287,41:35.4,Browse,Desktop,North,Google Ads,Home,0,Yes
USR-00287,SES-00287,45:35.4,Add to Cart,Desktop,North,Google Ads,Home,0,Yes
